annot_exists,annot_path,ct:aptnum,ct:cell,ct:cellclump,ct:chamber,ct:channel,ct:marker,ct:stnum,ct:trap,image_name,image_path,pct:cell_to_cellclump,exclusion,group
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_001_APT_008Day4.xml,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_001_APT_008Day4.jpg,/lab/data/celldom/data/dataset02/BF_ST_001_APT_008Day4.jpg,1.0,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_001_APT_009Day0.xml,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_001_APT_009Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_001_APT_009Day0.jpg,1.0,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_001_APT_009Day1.xml,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,BF_ST_001_APT_009Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_001_APT_009Day1.jpg,1.0,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_001_APT_009Day2.xml,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,BF_ST_001_APT_009Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_001_APT_009Day2.jpg,1.0,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_001_APT_009Day3.xml,1.0,18.0,2.0,1.0,2.0,1.0,1.0,1.0,BF_ST_001_APT_009Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_001_APT_009Day3.jpg,1.0,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_001_APT_009Day4.xml,1.0,34.0,2.0,1.0,0.0,1.0,1.0,0.0,BF_ST_001_APT_009Day4.jpg,/lab/data/celldom/data/dataset02/BF_ST_001_APT_009Day4.jpg,0.9597504826971632,Channel Count != 2,external
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_001_APT_010Day0.xml,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,BF_ST_001_APT_010Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_001_APT_010Day0.jpg,1.0,Channel Count != 2,external
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_001_APT_010Day1.xml,1.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,BF_ST_001_APT_010Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_001_APT_010Day1.jpg,0.9851694915254238,Channel Count != 2,external
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_001_APT_010Day2.xml,1.0,17.0,1.0,1.0,0.0,1.0,1.0,0.0,BF_ST_001_APT_010Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_001_APT_010Day2.jpg,0.9393599101628298,Channel Count != 2,external
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_001_APT_010Day3.xml,1.0,35.0,1.0,1.0,0.0,1.0,1.0,0.0,BF_ST_001_APT_010Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_001_APT_010Day3.jpg,0.9540528163639139,Channel Count != 2,external
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_001_APT_010Day4.xml,1.0,62.0,1.0,1.0,0.0,1.0,1.0,0.0,BF_ST_001_APT_010Day4.jpg,/lab/data/celldom/data/dataset02/BF_ST_001_APT_010Day4.jpg,0.9477459851634467,Channel Count != 2,external
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_000Day0.xml,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,BF_ST_002_APT_000Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_000Day0.jpg,,Channel Count != 2,external
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_000Day1.xml,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,BF_ST_002_APT_000Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_000Day1.jpg,,Channel Count != 2,external
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_000Day2.xml,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,BF_ST_002_APT_000Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_000Day2.jpg,,Channel Count != 2,external
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_000Day3.xml,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,BF_ST_002_APT_000Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_000Day3.jpg,,Channel Count != 2,external
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_001Day0.xml,1.0,4.0,2.0,1.0,2.0,1.0,1.0,0.0,BF_ST_002_APT_001Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_001Day0.jpg,0.9266666666666666,Trap Count != 1,external
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_001Day1.xml,1.0,11.0,1.0,1.0,2.0,1.0,1.0,0.0,BF_ST_002_APT_001Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_001Day1.jpg,0.9688139059304703,Trap Count != 1,external
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_001Day2.xml,1.0,24.0,1.0,1.0,2.0,1.0,1.0,0.0,BF_ST_002_APT_001Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_001Day2.jpg,0.9417607223476298,Trap Count != 1,external
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_001Day3.xml,1.0,76.0,1.0,1.0,2.0,1.0,1.0,0.0,BF_ST_002_APT_001Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_001Day3.jpg,0.9703433510427405,Trap Count != 1,external
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_002Day0.xml,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_002Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_002Day0.jpg,1.0,,validation
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_002Day1.xml,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_002Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_002Day1.jpg,0.9584415584415584,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_002Day2.xml,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_002Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_002Day2.jpg,0.9396110542476971,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_002Day3.xml,1.0,9.0,3.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_002Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_002Day3.jpg,1.0,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_002Day4.xml,1.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_002Day4.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_002Day4.jpg,0.8342857142857143,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_003Day0.xml,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_003Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_003Day0.jpg,1.0,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_003Day1.xml,1.0,9.0,2.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_003Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_003Day1.jpg,0.9659574468085106,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_003Day2.xml,1.0,27.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_003Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_003Day2.jpg,0.9301574485264433,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_003Day3.xml,1.0,71.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_003Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_003Day3.jpg,0.9522865974478878,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_003Day4.xml,1.0,111.0,3.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_003Day4.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_003Day4.jpg,1.0,,validation
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_004Day0.xml,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_004Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_004Day0.jpg,0.9354838709677419,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_004Day1.xml,1.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_004Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_004Day1.jpg,1.0,,validation
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_004Day2.xml,1.0,22.0,3.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_004Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_004Day2.jpg,1.0,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_004Day3.xml,1.0,58.0,2.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_004Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_004Day3.jpg,1.0,,validation
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_004Day4.xml,1.0,24.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_004Day4.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_004Day4.jpg,0.3095740472108664,Cell to Clump Ratio < 0.8,external
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_005Day0.xml,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_005Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_005Day0.jpg,1.0,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_005Day1.xml,1.0,17.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_005Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_005Day1.jpg,0.9563283461382935,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_005Day2.xml,1.0,44.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_005Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_005Day2.jpg,0.9467975963652352,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_005Day3.xml,1.0,135.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_005Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_005Day3.jpg,0.949437617163091,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_005Day4.xml,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_005Day4.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_005Day4.jpg,,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_006Day0.xml,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_006Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_006Day0.jpg,1.0,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_006Day1.xml,1.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_006Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_006Day1.jpg,0.9525835866261398,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_006Day2.xml,1.0,21.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_006Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_006Day2.jpg,0.9176090468497576,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_006Day3.xml,1.0,57.0,2.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_006Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_006Day3.jpg,1.0,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_006Day4.xml,1.0,24.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_006Day4.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_006Day4.jpg,0.27902621722846443,Cell to Clump Ratio < 0.8,external
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_007Day0.xml,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_007Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_007Day0.jpg,1.0,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_007Day1.xml,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_007Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_007Day1.jpg,0.8906605922551253,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_007Day2.xml,1.0,14.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_007Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_007Day2.jpg,0.9421599638499774,,validation
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_007Day3.xml,1.0,54.0,2.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_007Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_007Day3.jpg,1.0,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_007Day4.xml,1.0,43.0,2.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_007Day4.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_007Day4.jpg,1.0,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_008Day0.xml,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_008Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_008Day0.jpg,1.0,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_008Day1.xml,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_008Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_008Day1.jpg,0.9566088117489987,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_008Day2.xml,1.0,16.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_008Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_008Day2.jpg,0.9517409896151496,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_008Day3.xml,1.0,54.0,2.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_008Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_008Day3.jpg,1.0,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_008Day4.xml,1.0,26.0,2.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_008Day4.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_008Day4.jpg,1.0,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_009Day0.xml,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,BF_ST_002_APT_009Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_009Day0.jpg,,Channel Count != 2,external
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_009Day1.xml,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_009Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_009Day1.jpg,0.9670932358318098,,validation
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_009Day2.xml,1.0,12.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_009Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_009Day2.jpg,0.934559221200649,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_009Day3.xml,1.0,34.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_009Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_009Day3.jpg,0.8969518531347419,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_009Day4.xml,1.0,67.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_009Day4.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_009Day4.jpg,0.9277553172789594,,validation
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_010Day0.xml,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_010Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_010Day0.jpg,0.9809885931558935,,validation
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_010Day1.xml,1.0,11.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_010Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_010Day1.jpg,0.9296754250386399,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_010Day2.xml,1.0,17.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_010Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_010Day2.jpg,0.9489105935386927,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_010Day3.xml,1.0,55.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_010Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_010Day3.jpg,0.9316085758773506,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_002_APT_010Day4.xml,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,BF_ST_002_APT_010Day4.jpg,/lab/data/celldom/data/dataset02/BF_ST_002_APT_010Day4.jpg,,,training
True,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_000Day0.xml,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,BF_ST_003_APT_000Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_000Day0.jpg,,,training
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_000Day1.xml,,,,,,,,,BF_ST_003_APT_000Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_000Day1.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_000Day2.xml,,,,,,,,,BF_ST_003_APT_000Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_000Day2.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_000Day3.xml,,,,,,,,,BF_ST_003_APT_000Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_000Day3.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_001Day0.xml,,,,,,,,,BF_ST_003_APT_001Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_001Day0.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_001Day1.xml,,,,,,,,,BF_ST_003_APT_001Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_001Day1.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_001Day2.xml,,,,,,,,,BF_ST_003_APT_001Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_001Day2.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_001Day3.xml,,,,,,,,,BF_ST_003_APT_001Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_001Day3.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_002Day0.xml,,,,,,,,,BF_ST_003_APT_002Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_002Day0.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_002Day1.xml,,,,,,,,,BF_ST_003_APT_002Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_002Day1.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_002Day2.xml,,,,,,,,,BF_ST_003_APT_002Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_002Day2.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_002Day3.xml,,,,,,,,,BF_ST_003_APT_002Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_002Day3.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_002Day4.xml,,,,,,,,,BF_ST_003_APT_002Day4.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_002Day4.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_003Day0.xml,,,,,,,,,BF_ST_003_APT_003Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_003Day0.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_003Day1.xml,,,,,,,,,BF_ST_003_APT_003Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_003Day1.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_003Day2.xml,,,,,,,,,BF_ST_003_APT_003Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_003Day2.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_003Day3.xml,,,,,,,,,BF_ST_003_APT_003Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_003Day3.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_003Day4.xml,,,,,,,,,BF_ST_003_APT_003Day4.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_003Day4.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_004Day0.xml,,,,,,,,,BF_ST_003_APT_004Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_004Day0.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_004Day1.xml,,,,,,,,,BF_ST_003_APT_004Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_004Day1.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_004Day2.xml,,,,,,,,,BF_ST_003_APT_004Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_004Day2.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_004Day3.xml,,,,,,,,,BF_ST_003_APT_004Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_004Day3.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_004Day4.xml,,,,,,,,,BF_ST_003_APT_004Day4.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_004Day4.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_005Day0.xml,,,,,,,,,BF_ST_003_APT_005Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_005Day0.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_005Day1.xml,,,,,,,,,BF_ST_003_APT_005Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_005Day1.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_005Day2.xml,,,,,,,,,BF_ST_003_APT_005Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_005Day2.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_005Day3.xml,,,,,,,,,BF_ST_003_APT_005Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_005Day3.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_005Day4.xml,,,,,,,,,BF_ST_003_APT_005Day4.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_005Day4.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_006Day0.xml,,,,,,,,,BF_ST_003_APT_006Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_006Day0.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_006Day1.xml,,,,,,,,,BF_ST_003_APT_006Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_006Day1.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_006Day2.xml,,,,,,,,,BF_ST_003_APT_006Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_006Day2.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_006Day3.xml,,,,,,,,,BF_ST_003_APT_006Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_006Day3.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_006Day4.xml,,,,,,,,,BF_ST_003_APT_006Day4.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_006Day4.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_007Day0.xml,,,,,,,,,BF_ST_003_APT_007Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_007Day0.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_007Day1.xml,,,,,,,,,BF_ST_003_APT_007Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_007Day1.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_007Day2.xml,,,,,,,,,BF_ST_003_APT_007Day2.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_007Day2.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_007Day3.xml,,,,,,,,,BF_ST_003_APT_007Day3.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_007Day3.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_007Day4.xml,,,,,,,,,BF_ST_003_APT_007Day4.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_007Day4.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_008Day0.xml,,,,,,,,,BF_ST_003_APT_008Day0.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_008Day0.jpg,,No Annotations,external
False,/lab/data/celldom/data/dataset02/annotations/BF_ST_003_APT_008Day1.xml,,,,,,,,,BF_ST_003_APT_008Day1.jpg,/lab/data/celldom/data/dataset02/BF_ST_003_APT_008Day1.jpg,,No Annotations,external
